SubjID Var1 Var2 Var3 Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 final_gik1 final_gik2 final_gik3
ID413 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID414 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID415 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID416 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID417 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID418 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID419 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID42 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID420 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID421 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID422 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID423 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID424 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID425 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID426 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID427 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID428 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID429 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID43 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID430 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID431 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID432 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID433 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID434 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID435 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID436 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID437 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID438 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID439 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID44 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID440 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID441 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID442 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID443 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID444 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID445 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID446 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID447 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID448 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID449 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID45 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID450 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID451 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID452 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID453 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID454 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID455 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID456 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID457 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID458 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID459 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID46 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID460 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID461 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID462 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID463 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID464 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID465 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID466 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID467 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID468 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID469 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID47 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID470 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID471 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID472 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID473 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID474 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID475 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID476 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID477 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID478 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID479 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID48 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID480 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID481 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID482 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID483 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID484 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID485 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID486 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID487 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID488 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID489 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID49 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID490 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID491 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID492 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID493 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID494 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID495 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID496 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID497 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID498 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID499 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID5 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID50 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID500 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID501 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID502 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID503 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID504 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID505 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID506 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID507 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID508 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID509 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID51 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID510 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID511 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID512 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID513 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID514 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID515 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID516 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID517 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID518 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID519 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID52 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID520 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID521 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID522 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID523 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID524 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID525 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID526 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID527 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID528 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID529 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID53 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID530 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID531 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID532 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID533 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID534 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID535 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID536 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID537 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID538 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID539 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID54 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID540 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID541 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID542 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID543 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID544 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID545 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID546 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID547 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID548 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID549 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID55 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID550 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID551 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID552 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID553 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID554 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID555 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID556 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID557 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID558 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID559 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID56 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID560 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID561 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID562 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID563 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID564 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID565 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID566 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID567 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID568 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID569 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID57 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID570 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID571 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID572 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID573 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID574 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID575 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID576 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID577 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID578 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID579 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID58 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID580 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID581 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID582 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID583 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID584 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID585 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID586 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID587 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID588 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID589 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID59 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID590 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID591 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID592 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID593 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID594 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID595 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID596 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID597 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID598 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID599 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID6 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID60 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID600 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID601 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID602 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID603 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID604 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID605 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID606 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID607 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID608 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID609 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID61 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID610 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID611 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID612 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID613 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID614 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID615 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID616 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID617 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID618 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID619 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID62 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID620 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID621 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID622 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID623 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID624 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID625 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID626 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID627 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID628 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID629 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID63 1 2 2 122 40 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID630 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID631 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID632 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID633 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID634 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID635 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID636 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID637 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID638 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID639 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID64 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID640 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID641 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID642 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID643 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID644 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID645 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID646 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID647 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID648 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID649 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID65 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID650 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID651 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID652 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID653 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID654 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID655 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID656 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID657 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID658 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID659 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID66 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID660 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID661 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID662 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID663 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID664 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID665 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID666 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID667 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID668 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID669 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID67 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID670 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID671 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID672 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID673 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID674 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID675 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID676 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID677 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID678 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID679 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID68 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.9278 0.0722
ID680 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID681 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID682 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID683 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID684 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID685 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID686 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID687 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID688 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID689 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID69 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID690 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID691 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID692 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID693 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID694 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID695 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.1352 0.8648
ID696 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID697 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID698 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID699 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID7 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID70 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID700 3 1 1 311 39 0.3333 0.3333 0.3333 0 0.5483 0.4517
ID701 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6266 0.3734
ID702 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID703 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID704 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID705 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID706 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID707 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID708 1 1 1 111 47 0.3333 0.3333 0.3333 0.4517 0.5483 0
ID709 1 2 3 123 44 0.3333 0.3333 0.3333 0.5 0 0.5
ID71 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID710 1 1 2 112 34 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID711 2 2 4 224 44 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID712 1 1 3 113 40 0.3333 0.3333 0.3333 0.3333 0.4639 0.2028
ID713 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID714 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID715 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID716 3 1 4 314 40 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
ID717 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID718 3 2 1 321 41 0.3333 0.3333 0.3333 0 0 1
ID719 2 1 1 211 52 0.3333 0.3333 0.3333 0 1 0
ID72 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID720 2 2 1 221 26 0.3333 0.3333 0.3333 0.0002 0.5483 0.4515
ID721 2 1 4 214 46 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID722 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID723 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID724 3 2 4 324 54 0.3333 0.3333 0.3333 0.5 0 0.5
ID725 1 2 4 124 26 0.3333 0.3333 0.3333 1 0 0
ID726 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID727 1 1 4 114 45 0.3333 0.3333 0.3333 0.6667 0.3333 0
ID728 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3829 0.6171
ID729 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
